Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps
2022-06-25 00:59:55-07:00,2022-06-25 01:20:25-07:00,0.3416666666666667,,2022-06-25,,,,,12119.0
2022-06-25 05:22:55-07:00,2022-06-25 13:12:25-07:00,7.825,53.434650000000005,2022-06-25,,,,,12119.0
2022-06-26 05:37:03-07:00,2022-06-26 11:33:03-07:00,5.933333333333334,43.3344,2022-06-26,,,,,10480.0
,,,,2022-06-27,,,,,8060.0
2022-06-28 03:38:03-07:00,2022-06-28 12:22:33-07:00,8.741666666666667,35.77793333333333,2022-06-28,,,,,2323.0
,,,,2022-06-29,,,,,4076.0
2022-06-30 02:40:10-07:00,2022-06-30 10:59:40-07:00,8.325,37.66435,2022-06-30,,,,,9071.0
2022-07-01 03:30:01-07:00,2022-07-01 11:05:31-07:00,7.591666666666667,53.1957,2022-07-01,,,,,12581.0
2022-07-02 03:26:38-07:00,2022-07-02 09:00:08-07:00,5.558333333333334,,2022-07-02,,,,,6674.0
2022-07-03 02:04:27-07:00,2022-07-03 10:13:57-07:00,8.158333333333333,47.76095,2022-07-03,,,,,6984.0
2022-07-04 02:58:39-07:00,2022-07-04 11:18:39-07:00,8.333333333333334,45.77009999999999,2022-07-04,,,,,10489.0
,,,,2022-07-05,,,,,1121.0
2022-07-06 02:33:59-07:00,2022-07-06 12:01:29-07:00,9.458333333333334,69.9734,2022-07-06,,,,,4777.0
2022-07-07 02:29:38-07:00,2022-07-07 10:06:08-07:00,7.608333333333333,41.53895,2022-07-07,,,,,2446.0
2022-07-08 02:49:31-07:00,2022-07-08 11:33:31-07:00,8.733333333333333,55.13705,2022-07-08,,,,,3635.0
,,,,2022-07-09,,,,,8970.0
2022-07-10 03:05:19-07:00,2022-07-10 10:36:49-07:00,7.525,35.8835,2022-07-10,,,,,27265.0
2022-07-11 00:11:31-07:00,2022-07-11 06:39:31-07:00,6.466666666666667,62.07325,2022-07-11,,,,,32408.0
2022-07-12 00:46:43-07:00,2022-07-12 06:55:43-07:00,6.15,53.8612,2022-07-12,,,,,29970.0
2022-07-13 00:27:20-07:00,2022-07-13 06:57:50-07:00,6.508333333333334,38.2841,2022-07-13,,,,,30120.0
2022-07-14 00:40:25-07:00,2022-07-14 06:43:25-07:00,6.05,35.31435,2022-07-14,,,,,20222.0
2022-07-15 00:39:16-07:00,2022-07-15 07:30:16-07:00,6.85,43.04565,2022-07-15,,,,,42372.0
2022-07-16 01:44:13-07:00,2022-07-16 09:41:43-07:00,7.958333333333333,45.27345,2022-07-16,,,,,17819.0
2022-07-17 02:26:23-07:00,2022-07-17 10:18:23-07:00,7.866666666666666,66.4083,2022-07-17,,,,,26853.0
2022-07-18 00:36:33-07:00,2022-07-18 07:12:33-07:00,6.6,51.1999,2022-07-18,,,,,30701.0
2022-07-19 00:36:33-07:00,2022-07-19 07:36:03-07:00,6.991666666666666,54.76815,2022-07-19,,,,,31261.0
2022-07-20 01:23:28-07:00,2022-07-20 07:11:58-07:00,5.808333333333334,37.4726,2022-07-20,,,,,20544.0
2022-07-21 00:30:32-07:00,2022-07-21 07:31:32-07:00,7.016666666666667,47.41225,2022-07-21,,,,,29702.0
2022-07-22 00:36:49-07:00,2022-07-22 07:09:49-07:00,6.55,31.312150000000003,2022-07-22,,,,,34415.0
2022-07-23 01:15:44-07:00,2022-07-23 09:19:44-07:00,8.066666666666666,48.0404,2022-07-23,,,,,37215.0
2022-07-24 01:22:03-07:00,2022-07-24 09:34:03-07:00,8.2,44.848150000000004,2022-07-24,,,,,24003.0
2022-07-25 00:45:35-07:00,2022-07-25 07:45:35-07:00,7.0,48.73835,2022-07-25,,,,,33214.0
,,,,2022-07-26,,,,,26405.0
2022-07-27 00:04:51-07:00,2022-07-27 07:25:21-07:00,7.341666666666667,49.7414,2022-07-27,,,,,32908.0
2022-07-28 01:16:22-07:00,2022-07-28 07:00:22-07:00,5.733333333333333,39.3595,2022-07-28,,,,,34060.0
2022-07-29 01:13:03-07:00,2022-07-29 07:37:03-07:00,6.4,53.2058,2022-07-29,,,,,33246.0
2022-07-30 00:47:53-07:00,2022-07-30 07:27:53-07:00,6.666666666666667,44.050650000000005,2022-07-30,,,,,46872.0
2022-07-31 01:23:20-07:00,2022-07-31 07:52:50-07:00,6.491666666666666,43.5983,2022-07-31,,,,,25403.0
2022-08-01 00:58:05-07:00,2022-08-01 07:19:05-07:00,6.35,42.6211,2022-08-01,,,,,35159.0
,,,,2022-08-02,,,,,25317.0
2022-08-03 00:37:53-07:00,2022-08-03 07:21:23-07:00,6.725,45.092650000000006,2022-08-03,,,,,33518.0
2022-08-04 00:22:09-07:00,2022-08-04 07:04:39-07:00,6.708333333333333,38.26875,2022-08-04,,,,,33045.0
2022-08-05 04:03:52-07:00,2022-08-05 06:34:22-07:00,2.5083333333333333,48.8236,2022-08-05,,,,,24972.0
,,,,2022-08-06,,,,,15544.0
,,,,2022-08-07,,,,,19809.0
2022-08-07 23:31:39-07:00,2022-08-08 09:59:09-07:00,10.458333333333334,35.53236666666667,2022-08-08,,,,,1090.0
2022-08-09 03:01:20-07:00,2022-08-09 08:03:50-07:00,5.041666666666667,32.1759,2022-08-09,,,,,6027.0
,,,,2022-08-10,,,,,9025.0
2022-08-11 00:48:15-07:00,2022-08-11 07:51:45-07:00,7.058333333333334,31.022399999999998,2022-08-11,,,,,12229.0
2022-08-12 00:11:35-07:00,2022-08-12 07:58:05-07:00,7.775,36.3775,2022-08-12,,,,,12968.0
,,,,2022-08-13,,,,,3696.0
,,,,2022-08-14,,,,,2507.0
,,,,2022-08-15,,,,,16705.0
2022-08-16 01:35:35-07:00,2022-08-16 07:44:35-07:00,6.15,37.8619,2022-08-16,,,,,10611.0
,,,,2022-08-17,,,,,6951.0
2022-08-18 00:45:10-07:00,2022-08-18 07:49:10-07:00,7.066666666666666,48.9559,2022-08-18,,,,,10742.0
2022-08-19 01:19:53-07:00,2022-08-19 07:49:23-07:00,6.491666666666666,91.485,2022-08-19,,,,,21885.0
,,,,2022-08-20,,,,,7610.0
,,,,2022-08-21,,,,,6437.0
,,,,2022-08-22,,,,,20548.0
2022-08-23 00:48:26-07:00,2022-08-23 08:04:56-07:00,7.275,43.35065,2022-08-23,,,,,12420.0
2022-08-24 03:19:05-07:00,2022-08-24 07:52:35-07:00,4.558333333333334,47.4473,2022-08-24,,,,,9424.0
2022-08-25 01:01:32-07:00,2022-08-25 07:38:32-07:00,6.616666666666666,35.1681,2022-08-25,,,,,10120.0
,,,,2022-08-26,,,,,17984.0
2022-08-27 02:22:43-07:00,2022-08-27 10:05:43-07:00,7.716666666666667,34.0336,2022-08-27,,,,,7565.0
2022-08-28 02:36:58-07:00,2022-08-28 09:16:58-07:00,6.666666666666667,49.3951,2022-08-28,,,,,9408.0
2022-08-29 01:19:53-07:00,2022-08-29 07:55:23-07:00,6.591666666666667,29.0853,2022-08-29,,,,,12710.0
2022-08-30 00:58:39-07:00,2022-08-30 07:55:09-07:00,6.941666666666666,76.0231,2022-08-30,,,,,16106.0
2022-08-31 01:07:52-07:00,2022-08-31 06:54:22-07:00,5.775,73.2987,2022-08-31,,,,,20500.0
2022-09-01 00:50:46-07:00,2022-09-01 07:41:16-07:00,6.841666666666667,32.1563,2022-09-01,,,,,10417.0
2022-09-02 02:29:25-07:00,2022-09-02 09:44:55-07:00,7.258333333333334,35.271950000000004,2022-09-02,,,,,14772.0
2022-09-03 03:01:01-07:00,2022-09-03 07:26:01-07:00,4.416666666666667,34.2251,2022-09-03,,,,,23812.0
,,,,2022-09-04,,,,,6303.0
,,,,2022-09-05,,,,,2328.0
2022-09-06 02:11:08-07:00,2022-09-06 07:28:08-07:00,5.283333333333333,61.8575,2022-09-06,,,,,12502.0
2022-09-07 01:27:31-07:00,2022-09-07 07:57:01-07:00,6.491666666666666,20.0357,2022-09-07,,,,,8706.0
2022-09-08 01:54:55-07:00,2022-09-08 07:56:25-07:00,6.025,22.6977,2022-09-08,,,,,11096.0
,,,,2022-09-09,,,,,19238.0
2022-09-10 01:22:30-07:00,2022-09-10 06:36:30-07:00,5.233333333333333,25.7646,2022-09-10,,,,,10833.0
,,,,2022-09-11,,,,,223.0
,,,,2022-09-12,,,,,14710.0
,,,,2022-09-13,,,,,11614.0
2022-09-14 01:07:41-07:00,2022-09-14 07:59:11-07:00,6.858333333333333,54.04555,2022-09-14,,,,,8372.0
2022-09-15 01:26:39-07:00,2022-09-15 07:35:09-07:00,6.141666666666667,49.326899999999995,2022-09-15,,,,,8466.0
,,,,2022-09-16,,,,,14642.0
,,,,2022-09-17,,,,,4736.0
,,,,2022-09-18,,,,,701.0
2022-09-19 00:54:00-07:00,2022-09-19 07:44:30-07:00,6.841666666666667,75.289,2022-09-19,,,,,14000.0
2022-09-20 01:42:55-07:00,2022-09-20 07:42:55-07:00,6.0,21.792,2022-09-20,,,,,9779.0
2022-09-21 01:04:29-07:00,2022-09-21 07:39:29-07:00,6.583333333333333,61.395799999999994,2022-09-21,0.16666666666666666,1.275,4.166666666666667,0.9750000000000001,8935.0
2022-09-22 01:16:35-07:00,2022-09-22 07:54:35-07:00,6.633333333333334,58.29644999999999,2022-09-22,0.20833333333333331,1.0,4.658333333333333,0.7666666666666667,11547.0
2022-09-23 00:44:55-07:00,2022-09-23 07:59:55-07:00,7.25,25.184150000000002,2022-09-23,0.29166666666666663,1.55,4.708333333333334,0.7,11235.0
2022-09-24 01:04:27-07:00,2022-09-24 09:09:27-07:00,8.083333333333334,,2022-09-24,0.525,2.05,3.9833333333333334,1.525,15931.0
,,,,2022-09-25,,,,,557.0
,,,,2022-09-26,,,,,347.0
2022-09-27 01:03:53-07:00,2022-09-27 07:41:23-07:00,6.625,33.05445,2022-09-27,0.19166666666666665,1.5916666666666666,3.691666666666667,1.15,8880.0
2022-09-28 00:56:44-07:00,2022-09-28 08:01:14-07:00,7.075,54.71735,2022-09-28,0.475,1.4416666666666667,4.316666666666666,0.8416666666666667,10326.0
2022-09-29 01:20:15-07:00,2022-09-29 07:44:45-07:00,6.408333333333333,30.5372,2022-09-29,0.06666666666666667,1.2416666666666667,4.066666666666666,1.0333333333333332,8925.0
2022-09-30 02:09:14-07:00,2022-09-30 07:57:44-07:00,5.808333333333334,32.937,2022-09-30,0.20833333333333331,1.0750000000000002,3.9499999999999997,0.575,17273.0
,,,,2022-10-01,,,,,10872.0
,,,,2022-10-02,,,,,1130.0
2022-10-03 00:45:36-07:00,2022-10-03 07:53:06-07:00,7.125,50.263149999999996,2022-10-03,0.1,1.5416666666666667,4.125,1.3583333333333334,13479.0
2022-10-04 01:18:23-07:00,2022-10-04 07:50:53-07:00,6.541666666666667,39.438250000000004,2022-10-04,0.06666666666666667,1.6333333333333333,3.675,1.1666666666666665,9920.0
,,,,2022-10-05,,,,,11307.0
2022-10-06 00:41:37-07:00,2022-10-06 07:17:07-07:00,6.591666666666667,44.0687,2022-10-06,0.058333333333333334,1.9166666666666667,3.7,0.9166666666666666,14729.0
2022-10-07 01:07:15-07:00,2022-10-07 07:24:45-07:00,6.291666666666667,36.858,2022-10-07,0.08333333333333334,1.2166666666666668,4.241666666666666,0.75,22262.0
2022-10-08 02:13:02-07:00,2022-10-08 11:42:32-07:00,9.491666666666667,57.01149999999999,2022-10-08,0.3666666666666667,2.0416666666666665,6.491666666666667,0.5916666666666667,5439.0
2022-10-09 02:24:25-07:00,2022-10-09 09:48:25-07:00,7.4,119.99,2022-10-09,0.2583333333333333,1.4916666666666667,4.5,1.15,5159.0
2022-10-10 00:33:28-07:00,2022-10-10 07:56:28-07:00,7.383333333333334,49.3,2022-10-10,0.1,1.775,4.2,1.3083333333333333,19023.0
2022-10-11 01:04:49-07:00,2022-10-11 07:55:19-07:00,6.841666666666667,30.0708,2022-10-11,0.35833333333333334,1.45,3.8583333333333334,1.1749999999999998,9795.0
2022-10-12 00:24:31-07:00,2022-10-12 06:49:31-07:00,6.416666666666667,57.3714,2022-10-12,0.09166666666666666,1.2833333333333332,4.366666666666667,0.675,22316.0
2022-10-13 01:18:32-07:00,2022-10-13 07:17:32-07:00,5.983333333333333,33.2736,2022-10-13,0.14166666666666666,0.775,3.9916666666666667,1.075,12166.0
2022-10-14 00:53:26-07:00,2022-10-14 07:50:26-07:00,6.95,,2022-10-14,0.19999999999999998,1.6666666666666665,4.141666666666667,0.9416666666666667,19283.0
2022-10-15 02:30:11-07:00,2022-10-15 11:46:11-07:00,9.266666666666667,36.468450000000004,2022-10-15,0.125,2.4583333333333335,5.15,1.9916666666666667,9480.0
2022-10-15 23:47:49-07:00,2022-10-16 05:59:49-07:00,6.2,39.27295,2022-10-16,0.13333333333333333,1.2916666666666667,3.3583333333333334,0.9583333333333334,15427.0
2022-10-17 00:29:16-07:00,2022-10-17 07:54:16-07:00,7.416666666666667,21.3413,2022-10-17,0.325,1.1416666666666666,4.925,1.025,18158.0
2022-10-18 01:07:47-07:00,2022-10-18 07:52:47-07:00,6.75,35.754850000000005,2022-10-18,0.058333333333333334,1.6,3.6166666666666667,1.475,11117.0
2022-10-19 01:09:40-07:00,2022-10-19 07:36:10-07:00,6.441666666666666,38.100300000000004,2022-10-19,0.1,1.5,3.6833333333333336,1.1583333333333334,12653.0
2022-10-20 00:14:24-07:00,2022-10-20 07:47:24-07:00,7.55,54.2346,2022-10-20,0.15833333333333333,1.8333333333333333,4.383333333333334,1.175,14618.0
2022-10-21 00:58:50-07:00,2022-10-21 07:34:50-07:00,6.6,44.046099999999996,2022-10-21,0.19166666666666665,1.325,3.9833333333333334,1.1,17140.0
2022-10-22 01:22:38-07:00,2022-10-22 09:08:08-07:00,7.758333333333334,36.8006,2022-10-22,0.13333333333333333,2.0583333333333336,4.175,1.3916666666666666,21500.0
2022-10-23 01:45:51-07:00,2022-10-23 08:28:21-07:00,6.708333333333333,45.78,2022-10-23,0.06666666666666667,1.45,3.8666666666666667,1.3250000000000002,4595.0
2022-10-24 00:24:45-07:00,2022-10-24 07:46:15-07:00,7.358333333333333,,2022-10-24,0.16666666666666666,1.8,4.441666666666666,0.95,12721.0
2022-10-25 00:20:09-07:00,2022-10-25 07:17:39-07:00,6.958333333333333,48.3867,2022-10-25,0.15,1.3250000000000002,4.191666666666666,1.2916666666666667,11845.0
2022-10-26 00:19:20-07:00,2022-10-26 07:53:50-07:00,7.575,32.79115,2022-10-26,0.10833333333333334,1.5250000000000001,4.925000000000001,1.0166666666666666,11293.0
2022-10-27 01:00:39-07:00,2022-10-27 07:38:09-07:00,6.625,39.9427,2022-10-27,0.35,1.1416666666666666,3.9416666666666664,1.1916666666666667,9915.0
2022-10-28 00:43:40-07:00,2022-10-28 07:56:40-07:00,7.216666666666667,,2022-10-28,0.425,1.8583333333333334,3.775,1.1583333333333334,21673.0
2022-10-29 01:53:06-07:00,2022-10-29 09:00:06-07:00,7.116666666666666,30.591949999999997,2022-10-29,0.15,1.2333333333333334,4.716666666666667,1.0166666666666666,7329.0
2022-10-30 01:04:56-07:00,2022-10-30 08:23:56-07:00,7.316666666666666,13.37255,2022-10-30,2.8333333333333335,0.38333333333333336,3.475,0.625,11310.0
2022-10-31 01:47:16-07:00,2022-10-31 07:53:16-07:00,6.1,29.4973,2022-10-31,0.13333333333333333,1.1083333333333334,4.016666666666667,0.8416666666666666,15641.0
2022-11-01 01:45:01-07:00,2022-11-01 08:03:01-07:00,6.3,34.3859,2022-11-01,0.4083333333333333,1.5416666666666667,3.1666666666666665,1.1833333333333333,16079.0
2022-11-02 00:52:30-07:00,2022-11-02 07:54:30-07:00,7.033333333333333,38.0135,2022-11-02,0.075,1.6749999999999998,4.233333333333333,1.0499999999999998,9770.0
2022-11-03 01:45:14-07:00,2022-11-03 07:55:44-07:00,6.175,52.169,2022-11-03,0.3416666666666667,1.0833333333333333,3.908333333333333,0.8416666666666666,13245.0
,,,,2022-11-04,,,,,11487.0
2022-11-05 00:36:13-07:00,2022-11-05 05:34:43-07:00,4.975,53.8643,2022-11-05,0.06666666666666667,0.8833333333333333,2.975,1.0499999999999998,16333.0
2022-11-06 00:51:39-07:00,2022-11-06 06:24:39-07:00,5.55,47.4578,2022-11-06,0.10833333333333334,1.0416666666666667,3.5666666666666664,1.2416666666666667,17377.0
2022-11-06 23:37:01-07:00,2022-11-07 08:30:31-07:00,8.891666666666667,51.7388,2022-11-07,1.0916666666666668,1.825,4.441666666666666,1.125,10115.0
2022-11-08 01:25:32-07:00,2022-11-08 08:36:32-07:00,7.183333333333334,41.2338,2022-11-08,0.13333333333333333,1.3166666666666667,4.841666666666667,0.8916666666666666,8260.0
2022-11-09 01:19:54-07:00,2022-11-09 08:41:24-07:00,7.358333333333333,36.263400000000004,2022-11-09,0.09999999999999999,1.675,4.35,1.2333333333333334,11903.0
2022-11-10 02:02:23-07:00,2022-11-10 08:42:23-07:00,6.666666666666667,44.1365,2022-11-10,0.08333333333333333,1.4916666666666667,3.966666666666667,1.125,13961.0
,,,,2022-11-11,,,,,8822.0
,,,,2022-11-12,,,,,2744.0
2022-11-13 04:52:44-07:00,2022-11-13 12:49:44-07:00,7.95,28.56205,2022-11-13,0.13333333333333333,1.55,4.983333333333333,1.2833333333333332,2746.0
2022-11-14 01:50:01-07:00,2022-11-14 08:53:31-07:00,7.058333333333334,57.15925,2022-11-14,0.09166666666666666,1.1166666666666667,4.875,0.9749999999999999,14619.0
2022-11-15 02:02:47-07:00,2022-11-15 08:54:47-07:00,6.866666666666666,42.97855,2022-11-15,0.1,1.6083333333333334,4.208333333333333,0.9500000000000001,10504.0
2022-11-16 01:32:43-07:00,2022-11-16 08:56:13-07:00,7.391666666666667,43.25975,2022-11-16,0.15833333333333333,1.7333333333333334,4.733333333333333,0.7666666666666667,12518.0
2022-11-17 03:08:18-07:00,2022-11-17 08:38:18-07:00,5.5,56.290800000000004,2022-11-17,0.15,0.9916666666666667,3.591666666666667,0.7666666666666666,12259.0
2022-11-18 01:58:01-07:00,2022-11-18 08:59:01-07:00,7.016666666666667,38.22195,2022-11-18,0.15833333333333333,1.4416666666666667,4.541666666666667,0.875,23779.0
2022-11-19 01:59:37-07:00,2022-11-19 07:34:37-07:00,5.583333333333333,46.0644,2022-11-19,0.058333333333333334,1.2750000000000001,3.175,1.075,10436.0
,,,,2022-11-20,,,,,7319.0
2022-11-21 02:58:13-07:00,2022-11-21 09:44:43-07:00,6.775,43.6513,2022-11-21,0.049999999999999996,1.5166666666666666,4.158333333333333,1.05,31568.0
,,,,2022-11-22,,,,,12898.0
2022-11-23 03:43:05-07:00,2022-11-23 11:44:35-07:00,8.025,48.81385,2022-11-23,0.09166666666666666,1.975,4.916666666666667,1.0416666666666665,2676.0
2022-11-24 02:02:57-07:00,2022-11-24 10:58:57-07:00,8.933333333333334,13.9695,2022-11-24,2.1333333333333333,0.5333333333333333,5.908333333333333,0.35833333333333334,13375.0
2022-11-25 00:51:03-07:00,2022-11-25 11:11:33-07:00,10.341666666666667,28.9657,2022-11-25,0.7083333333333334,1.1666666666666665,7.925,0.5416666666666666,3066.0
,,,,2022-11-26,,,,,14492.0
2022-11-27 03:00:01-07:00,2022-11-27 11:20:31-07:00,8.341666666666667,57.237500000000004,2022-11-27,0.9166666666666667,1.1916666666666667,4.933333333333334,1.3,21030.0
2022-11-28 02:31:23-07:00,2022-11-28 08:54:53-07:00,6.391666666666667,37.3558,2022-11-28,0.225,1.4,4.075,0.6916666666666667,8499.0
2022-11-29 02:14:30-07:00,2022-11-29 09:00:30-07:00,6.766666666666667,100.46199999999999,2022-11-29,0.35833333333333334,1.0250000000000001,4.158333333333333,1.225,13768.0
2022-11-30 01:39:39-07:00,2022-11-30 08:49:09-07:00,7.158333333333333,76.2294,2022-11-30,0.26666666666666666,1.3166666666666667,4.575,1.0,16877.0
,,,,2022-12-01,,,,,11654.0
,,,,2022-12-02,,,,,8129.0
,,,,2022-12-03,,,,,2015.0
2022-12-04 03:07:01-07:00,2022-12-04 11:25:01-07:00,8.3,71.46334999999999,2022-12-04,0.4916666666666667,1.675,5.358333333333333,0.7749999999999999,2112.0
,,,,2022-12-05,,,,,26269.0
,,,,2022-12-06,,,,,7039.0
,,,,2022-12-07,,,,,9578.0
,,,,2022-12-08,,,,,10829.0
2022-12-09 15:55:36-07:00,2022-12-09 15:55:36-07:00,0.0,,2022-12-09,,,,,26031.0
2022-12-10 00:30:30-07:00,2022-12-10 06:29:30-07:00,5.983333333333333,49.11005,2022-12-10,0.03333333333333333,1.0166666666666666,4.033333333333333,0.9,16811.0
2022-12-11 02:09:26-07:00,2022-12-11 10:04:26-07:00,7.916666666666667,45.7601,2022-12-11,0.058333333333333334,1.7999999999999998,5.591666666666667,0.4666666666666667,23549.0
2022-12-12 01:48:22-07:00,2022-12-12 08:44:22-07:00,6.933333333333334,53.293000000000006,2022-12-12,0.10833333333333334,1.0916666666666666,4.641666666666667,1.0916666666666668,14641.0
2022-12-13 02:09:49-07:00,2022-12-13 08:37:49-07:00,6.466666666666667,30.1612,2022-12-13,0.16666666666666666,1.55,3.0416666666666665,1.7083333333333335,6631.0
2022-12-14 01:07:20-07:00,2022-12-14 09:06:50-07:00,7.991666666666666,35.047,2022-12-14,0.06666666666666667,1.7000000000000002,4.941666666666666,1.2833333333333334,8343.0
,,,,2022-12-15,,,,,12566.0
2022-12-16 01:40:26-07:00,2022-12-16 09:03:26-07:00,7.383333333333334,29.1559,2022-12-16,0.15833333333333333,1.85,4.366666666666667,1.0083333333333333,21353.0
2022-12-17 03:12:12-07:00,2022-12-17 11:00:12-07:00,7.8,83.0385,2022-12-17,0.09166666666666666,1.7999999999999998,4.691666666666666,1.2166666666666668,6443.0
,,,,2022-12-18,,,,,146.0
,,,,2022-12-19,,,,,12364.0
2022-12-20 01:22:12-07:00,2022-12-20 08:55:12-07:00,7.55,59.8566,2022-12-20,0.15,1.65,4.841666666666667,0.9083333333333333,9325.0
2022-12-21 02:18:47-07:00,2022-12-21 08:54:47-07:00,6.6,35.4783,2022-12-21,0.16666666666666669,1.35,4.166666666666667,0.9166666666666666,7006.0
2022-12-22 01:31:38-07:00,2022-12-22 08:52:38-07:00,7.35,35.33585,2022-12-22,0.31666666666666665,1.475,4.55,1.0083333333333333,7266.0
2022-12-23 00:25:19-07:00,2022-12-23 13:07:49-07:00,12.708333333333334,36.1898,2022-12-23,3.191666666666667,2.066666666666667,5.341666666666667,2.1083333333333334,10870.0
,,,,2022-12-24,,,,,9505.0
2022-12-25 09:24:40-07:00,2022-12-25 15:19:40-07:00,5.916666666666667,55.15645,2022-12-25,0.175,1.125,3.958333333333333,0.6583333333333333,20283.0
2022-12-26 08:09:37-07:00,2022-12-26 15:17:37-07:00,7.133333333333334,44.537099999999995,2022-12-26,0.075,1.775,4.183333333333334,1.0999999999999999,21392.0
,,,,2022-12-27,,,,,24572.0
2022-12-28 08:49:04-07:00,2022-12-28 15:01:04-07:00,6.2,40.62325,2022-12-28,0.008333333333333333,1.3333333333333333,4.158333333333333,0.7,16299.0
,,,,2022-12-29,,,,,14391.0
,,,,2022-12-30,,,,,22104.0
2022-12-31 09:53:33-07:00,2022-12-31 15:46:33-07:00,5.883333333333334,53.48835,2022-12-31,0.24166666666666667,1.0,3.975,0.6666666666666667,40051.0
2023-01-01 10:01:36-07:00,2023-01-01 17:04:06-07:00,7.041666666666667,50.102050000000006,2023-01-01,0.075,1.8916666666666666,4.025,1.05,30087.0
,,,,2023-01-02,,,,,38526.0
